87492,2023/02/14 04:57:04,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
87491,2023/02/14 04:57:01,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,128QAM,INFORMATION,STATUS,,
87490,2023/02/14 04:56:59,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,256QAM,INFORMATION,STATUS,,
87489,2023/02/14 04:56:57,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
87488,2023/02/14 04:56:57,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,512QAM,INFORMATION,STATUS,,
87487,2023/02/14 04:56:57,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87486,2023/02/14 04:56:56,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,512QAM,INFORMATION,STATUS,,
87485,2023/02/14 04:56:54,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,256QAM,INFORMATION,STATUS,,
87484,2023/02/14 04:56:54,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
87483,2023/02/14 04:56:54,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87482,2023/02/14 04:56:52,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87481,2023/02/14 04:56:51,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
87480,2023/02/14 04:56:50,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87479,2023/02/14 04:56:31,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
87478,2023/02/14 04:56:31,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,2048QAM,INFORMATION,STATUS,,
87477,2023/02/14 04:56:28,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,2048QAM,INFORMATION,STATUS,,
87476,2023/02/14 04:56:25,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
87475,2023/02/14 04:56:23,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
87474,2023/02/14 04:56:23,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,2048QAM,INFORMATION,STATUS,,
87473,2023/02/14 04:56:21,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,256QAM,INFORMATION,STATUS,,
87472,2023/02/14 04:56:19,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,512QAM,INFORMATION,STATUS,,
87471,2023/02/14 04:56:19,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
87470,2023/02/14 04:56:17,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
87469,2023/02/14 04:56:17,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,256QAM,INFORMATION,STATUS,,
87468,2023/02/14 04:56:15,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,16QAM,INFORMATION,STATUS,,
87467,2023/02/14 04:56:13,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,512QAM,INFORMATION,STATUS,,
87466,2023/02/14 04:56:12,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,128QAM,INFORMATION,STATUS,,
87465,2023/02/14 04:56:08,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,QPSK,INFORMATION,STATUS,,
87464,2023/02/14 04:56:08,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87463,2023/02/14 04:56:08,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87462,2023/02/14 04:56:08,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,256QAM,INFORMATION,STATUS,,
87461,2023/02/14 04:56:07,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,256QAM,INFORMATION,STATUS,,
87460,2023/02/14 04:56:05,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,256QAM,INFORMATION,STATUS,,
87459,2023/02/14 04:56:04,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,64QAM,INFORMATION,STATUS,,
87458,2023/02/14 04:56:04,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87457,2023/02/14 04:56:03,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,128QAM,INFORMATION,STATUS,,
87456,2023/02/14 04:56:03,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
87455,2023/02/14 04:56:03,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87454,2023/02/14 04:56:03,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87453,2023/02/14 04:56:02,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,128QAM,INFORMATION,STATUS,,
87452,2023/02/14 04:56:01,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87451,2023/02/14 04:55:57,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,32QAM,INFORMATION,STATUS,,
87450,2023/02/14 04:55:52,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
87449,2023/02/14 04:55:52,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,16QAM,INFORMATION,STATUS,,
87448,2023/02/14 04:55:52,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87447,2023/02/14 04:55:52,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87446,2023/02/14 04:55:51,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,256QAM,INFORMATION,STATUS,,
87445,2023/02/14 04:55:51,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,128QAM,INFORMATION,STATUS,,
87444,2023/02/14 04:55:48,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,512QAM,INFORMATION,STATUS,,
87443,2023/02/14 04:55:46,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,512QAM,INFORMATION,STATUS,,
87442,2023/02/14 04:55:46,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87441,2023/02/14 04:55:45,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
87440,2023/02/14 04:55:37,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
87439,2023/02/14 04:55:34,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87438,2023/02/14 04:55:33,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
87437,2023/02/14 04:55:33,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87436,2023/02/14 04:55:29,,MDP,,,Ring ID02,,,ETH-Ring Status,Idle,INFORMATION,STATUS,,
87435,2023/02/14 04:55:28,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87434,2023/02/14 04:55:06,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,2048QAM,INFORMATION,STATUS,,
87433,2023/02/14 04:55:01,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
87432,2023/02/14 04:55:01,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,2048QAM,INFORMATION,STATUS,,
87431,2023/02/14 04:54:57,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,2048QAM,INFORMATION,STATUS,,
87430,2023/02/14 04:54:56,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
87429,2023/02/14 04:54:56,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
87428,2023/02/14 04:54:55,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,2048QAM,INFORMATION,STATUS,,
87427,2023/02/14 04:54:52,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
87426,2023/02/14 04:54:51,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,256QAM,INFORMATION,STATUS,,
87425,2023/02/14 04:54:51,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,256QAM,INFORMATION,STATUS,,
87424,2023/02/14 04:54:49,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
87423,2023/02/14 04:54:46,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,64QAM,INFORMATION,STATUS,,
87422,2023/02/14 04:54:45,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87421,2023/02/14 04:54:44,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,128QAM,INFORMATION,STATUS,,
87420,2023/02/14 04:54:42,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87419,2023/02/14 04:54:41,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,256QAM,INFORMATION,STATUS,,
87418,2023/02/14 04:54:41,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87417,2023/02/14 04:54:40,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,32QAM,INFORMATION,STATUS,,
87416,2023/02/14 04:54:40,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87415,2023/02/14 04:54:37,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
87414,2023/02/14 04:54:37,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87413,2023/02/14 04:54:35,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,16QAM,INFORMATION,STATUS,,
87412,2023/02/14 04:54:33,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87411,2023/02/14 04:54:31,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
87410,2023/02/14 04:54:30,,MDP,,,MEP Index005,,,ETH-OAM RDI,Normal,CLEARED,ALARM,,
87409,2023/02/14 04:54:30,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87408,2023/02/14 04:54:29,,MDP,,,Ring ID02,,,ETH-Ring Cause,Remote NR,INFORMATION,STATUS,,
87407,2023/02/14 04:54:29,,MDP,,,Ring ID02,,,ETH-Ring Status,Pending,INFORMATION,STATUS,,
87406,2023/02/14 04:54:29,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,QPSK,INFORMATION,STATUS,,
87405,2023/02/14 04:54:28,,MDP,,,Ring ID02,,,ETH-Ring Cause,Remote SF,INFORMATION,STATUS,,
87404,2023/02/14 04:54:28,,MDP,,,Ring ID02,,,ETH-Ring Status,Protection,INFORMATION,STATUS,,
87403,2023/02/14 04:54:28,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,16QAM,INFORMATION,STATUS,,
87402,2023/02/14 04:54:28,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,512QAM,INFORMATION,STATUS,,
87401,2023/02/14 04:54:28,,MDP,,,MEP Index005,,,ETH-OAM RDI,Alarm,MAJOR,ALARM,,
87400,2023/02/14 04:54:27,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,64QAM,INFORMATION,STATUS,,
87399,2023/02/14 04:54:25,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
87398,2023/02/14 04:54:25,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87397,2023/02/14 04:54:24,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,256QAM,INFORMATION,STATUS,,
87396,2023/02/14 04:54:23,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
87395,2023/02/14 04:54:23,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87394,2023/02/14 04:54:22,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,512QAM,INFORMATION,STATUS,,
87393,2023/02/14 04:54:22,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87392,2023/02/14 04:54:21,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
87391,2023/02/14 04:54:21,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87390,2023/02/14 04:54:19,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
87389,2023/02/14 04:54:17,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87388,2023/02/14 04:53:24,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,2048QAM,INFORMATION,STATUS,,
87387,2023/02/14 04:53:10,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,2048QAM,INFORMATION,STATUS,,
87386,2023/02/14 04:53:02,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
87385,2023/02/14 04:52:59,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,2048QAM,INFORMATION,STATUS,,
87384,2023/02/14 04:52:58,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
87383,2023/02/14 04:52:58,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
87382,2023/02/14 04:52:54,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,2048QAM,INFORMATION,STATUS,,
87381,2023/02/14 04:52:53,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
87380,2023/02/14 04:52:51,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,128QAM,INFORMATION,STATUS,,
87379,2023/02/14 04:52:47,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
87378,2023/02/14 04:52:45,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87377,2023/02/14 04:52:44,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,64QAM,INFORMATION,STATUS,,
87376,2023/02/14 04:52:43,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,256QAM,INFORMATION,STATUS,,
87375,2023/02/14 04:52:43,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87374,2023/02/14 04:52:42,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,256QAM,INFORMATION,STATUS,,
87373,2023/02/14 04:52:41,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87372,2023/02/14 04:52:40,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
87371,2023/02/14 04:52:40,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87370,2023/02/14 04:52:38,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,512QAM,INFORMATION,STATUS,,
87369,2023/02/14 04:52:35,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,512QAM,INFORMATION,STATUS,,
87368,2023/02/14 04:52:34,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
87367,2023/02/14 04:52:34,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
87366,2023/02/14 04:52:34,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87365,2023/02/14 04:52:34,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87364,2023/02/14 04:52:32,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87363,2023/02/14 04:52:32,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87362,2023/02/14 04:52:31,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
87361,2023/02/14 04:52:31,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87360,2023/02/14 04:52:30,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
87359,2023/02/14 04:52:30,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87358,2023/02/14 04:52:29,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87357,2023/02/14 04:52:28,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,256QAM,INFORMATION,STATUS,,
87356,2023/02/14 04:52:28,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87355,2023/02/14 04:52:27,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,256QAM,INFORMATION,STATUS,,
87354,2023/02/14 04:52:26,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,512QAM,INFORMATION,STATUS,,
87353,2023/02/14 04:52:23,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,512QAM,INFORMATION,STATUS,,
87352,2023/02/14 04:52:23,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
87351,2023/02/14 04:52:21,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
87350,2023/02/14 04:03:02,,MDP,MODEM,Slot06,,,TO_BROOKER,RX Modulation,2048QAM,INFORMATION,STATUS,,
87349,2023/02/14 04:02:59,,MDP,MODEM,Slot05,,,TO_BROOKER,RX Modulation,2048QAM,INFORMATION,STATUS,,
87348,2023/02/14 04:02:57,,MDP,MODEM,Slot06,,,TO_BROOKER,RX Modulation,1024QAM,INFORMATION,STATUS,,
87347,2023/02/14 04:02:52,,MDP,MODEM,Slot06,,,TO_BROOKER,RX Modulation,512QAM,INFORMATION,STATUS,,
87346,2023/02/14 04:02:51,,MDP,MODEM,Slot05,,,TO_BROOKER,RX Modulation,128QAM,INFORMATION,STATUS,,
87345,2023/02/14 04:02:46,,MDP,MODEM,Slot06,,,TO_BROOKER,RX Modulation,256QAM,INFORMATION,STATUS,,
87344,2023/02/14 04:02:46,,MDP,MODEM,Slot05,,,TO_BROOKER,RX Modulation,64QAM,INFORMATION,STATUS,,
87343,2023/02/14 04:02:46,,MDP,MODEM,Slot06,,,TO_BROOKER,Early Warning,Normal,CLEARED,ALARM,,
87342,2023/02/14 04:02:46,,MDP,MODEM,Slot05,,,TO_BROOKER,Early Warning,Normal,CLEARED,ALARM,,
87341,2023/02/14 04:02:43,,MDP,MODEM,Slot06,,,TO_BROOKER,Early Warning,Alarm,WARNING,ALARM,,
87340,2023/02/14 04:02:42,,MDP,MODEM,Slot05,,,TO_BROOKER,Early Warning,Alarm,WARNING,ALARM,,
87339,2023/02/14 03:49:14,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,2048QAM,INFORMATION,STATUS,,
87338,2023/02/14 03:49:09,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
87337,2023/02/14 03:49:02,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
87336,2023/02/14 03:48:54,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,256QAM,INFORMATION,STATUS,,
87335,2023/02/14 03:48:54,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87334,2023/02/14 03:48:50,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87333,2023/02/14 03:48:48,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
87332,2023/02/14 03:48:48,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87331,2023/02/14 03:48:46,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87330,2023/02/14 03:44:00,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,2048QAM,INFORMATION,STATUS,,
87329,2023/02/14 03:43:55,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
87328,2023/02/14 03:43:50,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
87327,2023/02/14 03:43:39,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,256QAM,INFORMATION,STATUS,,
87326,2023/02/14 03:43:39,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87325,2023/02/14 03:43:38,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87324,2023/02/14 03:43:19,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
87323,2023/02/14 03:43:07,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,256QAM,INFORMATION,STATUS,,
87322,2023/02/14 03:43:07,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87321,2023/02/14 03:43:04,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
87320,2023/02/14 03:43:01,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87319,2023/02/14 03:42:55,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87318,2023/02/14 03:42:52,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87317,2023/02/14 03:36:03,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,2048QAM,INFORMATION,STATUS,,
87316,2023/02/14 03:35:58,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
87315,2023/02/14 03:35:52,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
87314,2023/02/14 03:35:47,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,128QAM,INFORMATION,STATUS,,
87313,2023/02/14 03:35:42,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,64QAM,INFORMATION,STATUS,,
87312,2023/02/14 03:35:38,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,16QAM,INFORMATION,STATUS,,
87311,2023/02/14 03:35:34,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,2048QAM,INFORMATION,STATUS,,
87310,2023/02/14 03:35:33,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87309,2023/02/14 03:35:31,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,1024QAM,INFORMATION,STATUS,,
87308,2023/02/14 03:35:31,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87307,2023/02/14 03:35:29,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,QPSK,INFORMATION,STATUS,,
87306,2023/02/14 03:35:29,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,512QAM,INFORMATION,STATUS,,
87305,2023/02/14 03:35:29,,MDP,MODEM,Slot01,Port1,,TO_ORANGE PARK,Radio Traffic Aggregation Encapsulation Error,Normal,INFORMATION,STATUS,,
87304,2023/02/14 03:35:29,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Frame ID,Normal,CLEARED,ALARM,,
87303,2023/02/14 03:35:29,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,LOF,Normal,CLEARED,ALARM,,
87302,2023/02/14 03:35:29,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,TX Modulation,256QAM,INFORMATION,STATUS,,
87301,2023/02/14 03:35:29,,MDP,MODEM,Slot01,Port1,,TO_ORANGE PARK,Radio Traffic Aggregation Encapsulation Error,Occur,INFORMATION,STATUS,,
87300,2023/02/14 03:35:29,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Normal,CLEARED,ALARM,,
87299,2023/02/14 03:35:29,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Frame ID,Alarm,MAJOR,ALARM,,
87298,2023/02/14 03:35:29,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,LOF,Alarm,MAJOR,ALARM,,
87297,2023/02/14 03:35:24,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,RX Modulation,512QAM,INFORMATION,STATUS,,
87296,2023/02/14 03:35:22,,MDP,MODEM,Slot02,,,TO_ORANGE PARK,Early Warning,Alarm,WARNING,ALARM,,
87295,2023/02/14 03:34:31,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,2048QAM,INFORMATION,STATUS,,
87294,2023/02/14 03:34:26,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,1024QAM,INFORMATION,STATUS,,
87293,2023/02/14 03:34:21,,MDP,MODEM,Slot01,,,TO_ORANGE PARK,RX Modulation,256QAM,INFORMATION,STATUS,,
